center,left,right,steering,throttle,brake,speed
IMG2/center_2017_10_24_10_18_50_026.jpg,IMG2/left_2017_10_24_10_18_50_026.jpg,IMG2/right_2017_10_24_10_18_50_026.jpg,0,1,0,30.1903
IMG2/center_2017_10_24_10_18_50_095.jpg,IMG2/left_2017_10_24_10_18_50_095.jpg,IMG2/right_2017_10_24_10_18_50_095.jpg,0,1,0,30.19027
IMG2/center_2017_10_24_10_18_50_168.jpg,IMG2/left_2017_10_24_10_18_50_168.jpg,IMG2/right_2017_10_24_10_18_50_168.jpg,0,1,0,30.1903
IMG2/center_2017_10_24_10_18_50_250.jpg,IMG2/left_2017_10_24_10_18_50_250.jpg,IMG2/right_2017_10_24_10_18_50_250.jpg,0,1,0,30.19028
IMG2/center_2017_10_24_10_18_50_319.jpg,IMG2/left_2017_10_24_10_18_50_319.jpg,IMG2/right_2017_10_24_10_18_50_319.jpg,0,1,0,30.19032
IMG2/center_2017_10_24_10_18_50_387.jpg,IMG2/left_2017_10_24_10_18_50_387.jpg,IMG2/right_2017_10_24_10_18_50_387.jpg,0,1,0,30.19029
IMG2/center_2017_10_24_10_18_50_456.jpg,IMG2/left_2017_10_24_10_18_50_456.jpg,IMG2/right_2017_10_24_10_18_50_456.jpg,0,1,0,30.19028
IMG2/center_2017_10_24_10_18_50_527.jpg,IMG2/left_2017_10_24_10_18_50_527.jpg,IMG2/right_2017_10_24_10_18_50_527.jpg,-0.2,1,0,30.18004
IMG2/center_2017_10_24_10_18_50_595.jpg,IMG2/left_2017_10_24_10_18_50_595.jpg,IMG2/right_2017_10_24_10_18_50_595.jpg,-0.35,1,0,30.16321
IMG2/center_2017_10_24_10_18_50_665.jpg,IMG2/left_2017_10_24_10_18_50_665.jpg,IMG2/right_2017_10_24_10_18_50_665.jpg,-0.1299838,1,0,30.19132
IMG2/center_2017_10_24_10_18_50_732.jpg,IMG2/left_2017_10_24_10_18_50_732.jpg,IMG2/right_2017_10_24_10_18_50_732.jpg,0,1,0,30.18892
IMG2/center_2017_10_24_10_18_50_806.jpg,IMG2/left_2017_10_24_10_18_50_806.jpg,IMG2/right_2017_10_24_10_18_50_806.jpg,0,1,0,30.1902
IMG2/center_2017_10_24_10_18_50_881.jpg,IMG2/left_2017_10_24_10_18_50_881.jpg,IMG2/right_2017_10_24_10_18_50_881.jpg,0,1,0,30.19028
IMG2/center_2017_10_24_10_18_50_949.jpg,IMG2/left_2017_10_24_10_18_50_949.jpg,IMG2/right_2017_10_24_10_18_50_949.jpg,0,1,0,30.19039
IMG2/center_2017_10_24_10_18_51_019.jpg,IMG2/left_2017_10_24_10_18_51_019.jpg,IMG2/right_2017_10_24_10_18_51_019.jpg,0,1,0,30.19037
IMG2/center_2017_10_24_10_18_51_089.jpg,IMG2/left_2017_10_24_10_18_51_089.jpg,IMG2/right_2017_10_24_10_18_51_089.jpg,-0.1,1,0,30.18784
IMG2/center_2017_10_24_10_18_51_158.jpg,IMG2/left_2017_10_24_10_18_51_158.jpg,IMG2/right_2017_10_24_10_18_51_158.jpg,-0.25,1,0,30.17481
IMG2/center_2017_10_24_10_18_51_229.jpg,IMG2/left_2017_10_24_10_18_51_229.jpg,IMG2/right_2017_10_24_10_18_51_229.jpg,-0.2898989,1,0,30.17704
IMG2/center_2017_10_24_10_18_51_297.jpg,IMG2/left_2017_10_24_10_18_51_297.jpg,IMG2/right_2017_10_24_10_18_51_297.jpg,-0.111024,1,0,30.19168
IMG2/center_2017_10_24_10_18_51_372.jpg,IMG2/left_2017_10_24_10_18_51_372.jpg,IMG2/right_2017_10_24_10_18_51_372.jpg,0,1,0,30.18917
IMG2/center_2017_10_24_10_18_51_445.jpg,IMG2/left_2017_10_24_10_18_51_445.jpg,IMG2/right_2017_10_24_10_18_51_445.jpg,0,1,0,30.19009
IMG2/center_2017_10_24_10_18_51_521.jpg,IMG2/left_2017_10_24_10_18_51_521.jpg,IMG2/right_2017_10_24_10_18_51_521.jpg,0,1,0,30.18968
IMG2/center_2017_10_24_10_18_51_591.jpg,IMG2/left_2017_10_24_10_18_51_591.jpg,IMG2/right_2017_10_24_10_18_51_591.jpg,0,1,0,30.19088
IMG2/center_2017_10_24_10_18_51_659.jpg,IMG2/left_2017_10_24_10_18_51_659.jpg,IMG2/right_2017_10_24_10_18_51_659.jpg,0,1,0,30.19049
IMG2/center_2017_10_24_10_18_51_729.jpg,IMG2/left_2017_10_24_10_18_51_729.jpg,IMG2/right_2017_10_24_10_18_51_729.jpg,-0.05,1,0,30.1898
IMG2/center_2017_10_24_10_18_51_808.jpg,IMG2/left_2017_10_24_10_18_51_808.jpg,IMG2/right_2017_10_24_10_18_51_808.jpg,-0.25,1,0,30.17462
IMG2/center_2017_10_24_10_18_51_875.jpg,IMG2/left_2017_10_24_10_18_51_875.jpg,IMG2/right_2017_10_24_10_18_51_875.jpg,-0.344931,1,0,30.16585
IMG2/center_2017_10_24_10_18_51_951.jpg,IMG2/left_2017_10_24_10_18_51_951.jpg,IMG2/right_2017_10_24_10_18_51_951.jpg,-0.118323,1,0,30.19174
IMG2/center_2017_10_24_10_18_52_022.jpg,IMG2/left_2017_10_24_10_18_52_022.jpg,IMG2/right_2017_10_24_10_18_52_022.jpg,0,1,0,30.18839
IMG2/center_2017_10_24_10_18_52_089.jpg,IMG2/left_2017_10_24_10_18_52_089.jpg,IMG2/right_2017_10_24_10_18_52_089.jpg,0,1,0,30.1895
IMG2/center_2017_10_24_10_18_52_156.jpg,IMG2/left_2017_10_24_10_18_52_156.jpg,IMG2/right_2017_10_24_10_18_52_156.jpg,0,1,0,30.19019
IMG2/center_2017_10_24_10_18_52_223.jpg,IMG2/left_2017_10_24_10_18_52_223.jpg,IMG2/right_2017_10_24_10_18_52_223.jpg,0,1,0,30.19033
IMG2/center_2017_10_24_10_18_52_292.jpg,IMG2/left_2017_10_24_10_18_52_292.jpg,IMG2/right_2017_10_24_10_18_52_292.jpg,0,1,0,30.1902
IMG2/center_2017_10_24_10_18_52_364.jpg,IMG2/left_2017_10_24_10_18_52_364.jpg,IMG2/right_2017_10_24_10_18_52_364.jpg,0,1,0,30.19094
IMG2/center_2017_10_24_10_18_52_431.jpg,IMG2/left_2017_10_24_10_18_52_431.jpg,IMG2/right_2017_10_24_10_18_52_431.jpg,-0.15,1,0,30.18449
IMG2/center_2017_10_24_10_18_52_504.jpg,IMG2/left_2017_10_24_10_18_52_504.jpg,IMG2/right_2017_10_24_10_18_52_504.jpg,-0.3500699,1,0,30.16324
IMG2/center_2017_10_24_10_18_52_581.jpg,IMG2/left_2017_10_24_10_18_52_581.jpg,IMG2/right_2017_10_24_10_18_52_581.jpg,-0.1177139,1,0,30.19115
IMG2/center_2017_10_24_10_18_52_650.jpg,IMG2/left_2017_10_24_10_18_52_650.jpg,IMG2/right_2017_10_24_10_18_52_650.jpg,0,1,0,30.18801
IMG2/center_2017_10_24_10_18_52_717.jpg,IMG2/left_2017_10_24_10_18_52_717.jpg,IMG2/right_2017_10_24_10_18_52_717.jpg,0,1,0,30.18966
IMG2/center_2017_10_24_10_18_52_796.jpg,IMG2/left_2017_10_24_10_18_52_796.jpg,IMG2/right_2017_10_24_10_18_52_796.jpg,0,1,0,30.19003
IMG2/center_2017_10_24_10_18_52_865.jpg,IMG2/left_2017_10_24_10_18_52_865.jpg,IMG2/right_2017_10_24_10_18_52_865.jpg,0,1,0,30.19093
IMG2/center_2017_10_24_10_18_52_943.jpg,IMG2/left_2017_10_24_10_18_52_943.jpg,IMG2/right_2017_10_24_10_18_52_943.jpg,0,1,0,30.19048
IMG2/center_2017_10_24_10_18_53_023.jpg,IMG2/left_2017_10_24_10_18_53_023.jpg,IMG2/right_2017_10_24_10_18_53_023.jpg,-0.05,1,0,30.18992
IMG2/center_2017_10_24_10_18_53_100.jpg,IMG2/left_2017_10_24_10_18_53_100.jpg,IMG2/right_2017_10_24_10_18_53_100.jpg,-0.25,1,0,30.17528
IMG2/center_2017_10_24_10_18_53_168.jpg,IMG2/left_2017_10_24_10_18_53_168.jpg,IMG2/right_2017_10_24_10_18_53_168.jpg,-0.4329629,1,0,30.1517
IMG2/center_2017_10_24_10_18_53_237.jpg,IMG2/left_2017_10_24_10_18_53_237.jpg,IMG2/right_2017_10_24_10_18_53_237.jpg,-0.228474,1,0,30.18804
IMG2/center_2017_10_24_10_18_53_320.jpg,IMG2/left_2017_10_24_10_18_53_320.jpg,IMG2/right_2017_10_24_10_18_53_320.jpg,0,1,0,30.18701
IMG2/center_2017_10_24_10_18_53_387.jpg,IMG2/left_2017_10_24_10_18_53_387.jpg,IMG2/right_2017_10_24_10_18_53_387.jpg,0,1,0,30.18952
IMG2/center_2017_10_24_10_18_53_456.jpg,IMG2/left_2017_10_24_10_18_53_456.jpg,IMG2/right_2017_10_24_10_18_53_456.jpg,0,1,0,30.18991
IMG2/center_2017_10_24_10_18_53_524.jpg,IMG2/left_2017_10_24_10_18_53_524.jpg,IMG2/right_2017_10_24_10_18_53_524.jpg,0,1,0,30.18808
IMG2/center_2017_10_24_10_18_53_591.jpg,IMG2/left_2017_10_24_10_18_53_591.jpg,IMG2/right_2017_10_24_10_18_53_591.jpg,0,1,0,30.19084
IMG2/center_2017_10_24_10_18_53_659.jpg,IMG2/left_2017_10_24_10_18_53_659.jpg,IMG2/right_2017_10_24_10_18_53_659.jpg,0,1,0,30.19052
IMG2/center_2017_10_24_10_18_53_729.jpg,IMG2/left_2017_10_24_10_18_53_729.jpg,IMG2/right_2017_10_24_10_18_53_729.jpg,-0.1,1,0,30.18677
IMG2/center_2017_10_24_10_18_53_796.jpg,IMG2/left_2017_10_24_10_18_53_796.jpg,IMG2/right_2017_10_24_10_18_53_796.jpg,-0.25,1,0,30.17543
IMG2/center_2017_10_24_10_18_53_881.jpg,IMG2/left_2017_10_24_10_18_53_881.jpg,IMG2/right_2017_10_24_10_18_53_881.jpg,-0.2632052,1,0,30.18456
IMG2/center_2017_10_24_10_18_53_950.jpg,IMG2/left_2017_10_24_10_18_53_950.jpg,IMG2/right_2017_10_24_10_18_53_950.jpg,-0.08379614,1,0,30.19156
IMG2/center_2017_10_24_10_18_54_025.jpg,IMG2/left_2017_10_24_10_18_54_025.jpg,IMG2/right_2017_10_24_10_18_54_025.jpg,0,1,0,30.18916
IMG2/center_2017_10_24_10_18_54_093.jpg,IMG2/left_2017_10_24_10_18_54_093.jpg,IMG2/right_2017_10_24_10_18_54_093.jpg,0,1,0,30.18989
IMG2/center_2017_10_24_10_18_54_172.jpg,IMG2/left_2017_10_24_10_18_54_172.jpg,IMG2/right_2017_10_24_10_18_54_172.jpg,0,1,0,30.19015
IMG2/center_2017_10_24_10_18_54_240.jpg,IMG2/left_2017_10_24_10_18_54_240.jpg,IMG2/right_2017_10_24_10_18_54_240.jpg,0,1,0,30.19093
IMG2/center_2017_10_24_10_18_54_314.jpg,IMG2/left_2017_10_24_10_18_54_314.jpg,IMG2/right_2017_10_24_10_18_54_314.jpg,0,1,0,30.19057
IMG2/center_2017_10_24_10_18_54_382.jpg,IMG2/left_2017_10_24_10_18_54_382.jpg,IMG2/right_2017_10_24_10_18_54_382.jpg,-0.15,1,0,30.1838
IMG2/center_2017_10_24_10_18_54_450.jpg,IMG2/left_2017_10_24_10_18_54_450.jpg,IMG2/right_2017_10_24_10_18_54_450.jpg,-0.3,1,0,30.17003
IMG2/center_2017_10_24_10_18_54_531.jpg,IMG2/left_2017_10_24_10_18_54_531.jpg,IMG2/right_2017_10_24_10_18_54_531.jpg,-0.3582121,1,0,30.16908
IMG2/center_2017_10_24_10_18_54_606.jpg,IMG2/left_2017_10_24_10_18_54_606.jpg,IMG2/right_2017_10_24_10_18_54_606.jpg,-0.1328641,1,0,30.19253
IMG2/center_2017_10_24_10_18_54_675.jpg,IMG2/left_2017_10_24_10_18_54_675.jpg,IMG2/right_2017_10_24_10_18_54_675.jpg,0,1,0,30.1862
IMG2/center_2017_10_24_10_18_54_747.jpg,IMG2/left_2017_10_24_10_18_54_747.jpg,IMG2/right_2017_10_24_10_18_54_747.jpg,0,1,0,30.1896
IMG2/center_2017_10_24_10_18_54_818.jpg,IMG2/left_2017_10_24_10_18_54_818.jpg,IMG2/right_2017_10_24_10_18_54_818.jpg,0,1,0,30.19003
IMG2/center_2017_10_24_10_18_54_885.jpg,IMG2/left_2017_10_24_10_18_54_885.jpg,IMG2/right_2017_10_24_10_18_54_885.jpg,-0.05,1,0,30.19023
IMG2/center_2017_10_24_10_18_54_957.jpg,IMG2/left_2017_10_24_10_18_54_957.jpg,IMG2/right_2017_10_24_10_18_54_957.jpg,-0.2,1,0,30.18127
IMG2/center_2017_10_24_10_18_55_026.jpg,IMG2/left_2017_10_24_10_18_55_026.jpg,IMG2/right_2017_10_24_10_18_55_026.jpg,-0.4,1,0,30.15812
IMG2/center_2017_10_24_10_18_55_104.jpg,IMG2/left_2017_10_24_10_18_55_104.jpg,IMG2/right_2017_10_24_10_18_55_104.jpg,-0.235062,1,0,30.19018
IMG2/center_2017_10_24_10_18_55_171.jpg,IMG2/left_2017_10_24_10_18_55_171.jpg,IMG2/right_2017_10_24_10_18_55_171.jpg,-0.04239303,1,0,30.19011
IMG2/center_2017_10_24_10_18_55_241.jpg,IMG2/left_2017_10_24_10_18_55_241.jpg,IMG2/right_2017_10_24_10_18_55_241.jpg,0,1,0,30.18909
IMG2/center_2017_10_24_10_18_55_314.jpg,IMG2/left_2017_10_24_10_18_55_314.jpg,IMG2/right_2017_10_24_10_18_55_314.jpg,0,1,0,30.1899
IMG2/center_2017_10_24_10_18_55_385.jpg,IMG2/left_2017_10_24_10_18_55_385.jpg,IMG2/right_2017_10_24_10_18_55_385.jpg,0,1,0,30.19007
IMG2/center_2017_10_24_10_18_55_454.jpg,IMG2/left_2017_10_24_10_18_55_454.jpg,IMG2/right_2017_10_24_10_18_55_454.jpg,0,1,0,30.19009
IMG2/center_2017_10_24_10_18_55_532.jpg,IMG2/left_2017_10_24_10_18_55_532.jpg,IMG2/right_2017_10_24_10_18_55_532.jpg,-0.15,1,0,30.18535
IMG2/center_2017_10_24_10_18_55_605.jpg,IMG2/left_2017_10_24_10_18_55_605.jpg,IMG2/right_2017_10_24_10_18_55_605.jpg,-0.35,1,0,30.16363
IMG2/center_2017_10_24_10_18_55_678.jpg,IMG2/left_2017_10_24_10_18_55_678.jpg,IMG2/right_2017_10_24_10_18_55_678.jpg,-0.318537,1,0,30.17703
IMG2/center_2017_10_24_10_18_55_747.jpg,IMG2/left_2017_10_24_10_18_55_747.jpg,IMG2/right_2017_10_24_10_18_55_747.jpg,-0.06569999,1,0,30.19191
IMG2/center_2017_10_24_10_18_55_818.jpg,IMG2/left_2017_10_24_10_18_55_818.jpg,IMG2/right_2017_10_24_10_18_55_818.jpg,0,1,0,30.18863
IMG2/center_2017_10_24_10_18_55_886.jpg,IMG2/left_2017_10_24_10_18_55_886.jpg,IMG2/right_2017_10_24_10_18_55_886.jpg,0,1,0,30.18977
IMG2/center_2017_10_24_10_18_55_956.jpg,IMG2/left_2017_10_24_10_18_55_956.jpg,IMG2/right_2017_10_24_10_18_55_956.jpg,0,1,0,30.19
IMG2/center_2017_10_24_10_18_56_023.jpg,IMG2/left_2017_10_24_10_18_56_023.jpg,IMG2/right_2017_10_24_10_18_56_023.jpg,0,1,0,30.19006
IMG2/center_2017_10_24_10_18_56_092.jpg,IMG2/left_2017_10_24_10_18_56_092.jpg,IMG2/right_2017_10_24_10_18_56_092.jpg,0,1,0,30.19002
IMG2/center_2017_10_24_10_18_56_160.jpg,IMG2/left_2017_10_24_10_18_56_160.jpg,IMG2/right_2017_10_24_10_18_56_160.jpg,0,1,0,30.18927
IMG2/center_2017_10_24_10_18_56_234.jpg,IMG2/left_2017_10_24_10_18_56_234.jpg,IMG2/right_2017_10_24_10_18_56_234.jpg,0,1,0,30.19056
IMG2/center_2017_10_24_10_18_56_304.jpg,IMG2/left_2017_10_24_10_18_56_304.jpg,IMG2/right_2017_10_24_10_18_56_304.jpg,0,1,0,30.19028
IMG2/center_2017_10_24_10_18_56_375.jpg,IMG2/left_2017_10_24_10_18_56_375.jpg,IMG2/right_2017_10_24_10_18_56_375.jpg,0,1,0,30.18929
IMG2/center_2017_10_24_10_18_56_444.jpg,IMG2/left_2017_10_24_10_18_56_444.jpg,IMG2/right_2017_10_24_10_18_56_444.jpg,0,1,0,30.19074
IMG2/center_2017_10_24_10_18_56_518.jpg,IMG2/left_2017_10_24_10_18_56_518.jpg,IMG2/right_2017_10_24_10_18_56_518.jpg,0,1,0,30.19046
IMG2/center_2017_10_24_10_18_56_589.jpg,IMG2/left_2017_10_24_10_18_56_589.jpg,IMG2/right_2017_10_24_10_18_56_589.jpg,0,1,0,30.19043
IMG2/center_2017_10_24_10_18_56_656.jpg,IMG2/left_2017_10_24_10_18_56_656.jpg,IMG2/right_2017_10_24_10_18_56_656.jpg,-0.05,1,0,30.18977
IMG2/center_2017_10_24_10_18_56_729.jpg,IMG2/left_2017_10_24_10_18_56_729.jpg,IMG2/right_2017_10_24_10_18_56_729.jpg,-0.25,1,0,30.17436
IMG2/center_2017_10_24_10_18_56_802.jpg,IMG2/left_2017_10_24_10_18_56_802.jpg,IMG2/right_2017_10_24_10_18_56_802.jpg,-0.2506471,1,0,30.18352
IMG2/center_2017_10_24_10_18_56_871.jpg,IMG2/left_2017_10_24_10_18_56_871.jpg,IMG2/right_2017_10_24_10_18_56_871.jpg,-0.05613595,1,0,30.19158
IMG2/center_2017_10_24_10_18_56_944.jpg,IMG2/left_2017_10_24_10_18_56_944.jpg,IMG2/right_2017_10_24_10_18_56_944.jpg,0,1,0,30.18954
IMG2/center_2017_10_24_10_18_57_010.jpg,IMG2/left_2017_10_24_10_18_57_010.jpg,IMG2/right_2017_10_24_10_18_57_010.jpg,0,1,0,30.19013
IMG2/center_2017_10_24_10_18_57_079.jpg,IMG2/left_2017_10_24_10_18_57_079.jpg,IMG2/right_2017_10_24_10_18_57_079.jpg,0,1,0,30.19035
IMG2/center_2017_10_24_10_18_57_150.jpg,IMG2/left_2017_10_24_10_18_57_150.jpg,IMG2/right_2017_10_24_10_18_57_150.jpg,0,1,0,30.19057
IMG2/center_2017_10_24_10_18_57_219.jpg,IMG2/left_2017_10_24_10_18_57_219.jpg,IMG2/right_2017_10_24_10_18_57_219.jpg,0,1,0,30.19044
IMG2/center_2017_10_24_10_18_57_289.jpg,IMG2/left_2017_10_24_10_18_57_289.jpg,IMG2/right_2017_10_24_10_18_57_289.jpg,0,1,0,30.19041
IMG2/center_2017_10_24_10_18_57_358.jpg,IMG2/left_2017_10_24_10_18_57_358.jpg,IMG2/right_2017_10_24_10_18_57_358.jpg,0,1,0,30.19045
IMG2/center_2017_10_24_10_18_57_427.jpg,IMG2/left_2017_10_24_10_18_57_427.jpg,IMG2/right_2017_10_24_10_18_57_427.jpg,-0.15,1,0,30.1841
IMG2/center_2017_10_24_10_18_57_497.jpg,IMG2/left_2017_10_24_10_18_57_497.jpg,IMG2/right_2017_10_24_10_18_57_497.jpg,-0.3,1,0,30.16893
IMG2/center_2017_10_24_10_18_57_566.jpg,IMG2/left_2017_10_24_10_18_57_566.jpg,IMG2/right_2017_10_24_10_18_57_566.jpg,-0.3025678,1,0,30.18163
IMG2/center_2017_10_24_10_18_57_633.jpg,IMG2/left_2017_10_24_10_18_57_633.jpg,IMG2/right_2017_10_24_10_18_57_633.jpg,-0.1206179,1,0,30.19208
IMG2/center_2017_10_24_10_18_57_703.jpg,IMG2/left_2017_10_24_10_18_57_703.jpg,IMG2/right_2017_10_24_10_18_57_703.jpg,0,1,0,30.18835
IMG2/center_2017_10_24_10_18_57_772.jpg,IMG2/left_2017_10_24_10_18_57_772.jpg,IMG2/right_2017_10_24_10_18_57_772.jpg,0,1,0,30.1889
IMG2/center_2017_10_24_10_18_57_839.jpg,IMG2/left_2017_10_24_10_18_57_839.jpg,IMG2/right_2017_10_24_10_18_57_839.jpg,0,1,0,30.19037
IMG2/center_2017_10_24_10_18_57_907.jpg,IMG2/left_2017_10_24_10_18_57_907.jpg,IMG2/right_2017_10_24_10_18_57_907.jpg,0,1,0,30.19027
IMG2/center_2017_10_24_10_18_57_975.jpg,IMG2/left_2017_10_24_10_18_57_975.jpg,IMG2/right_2017_10_24_10_18_57_975.jpg,0,1,0,30.19019
IMG2/center_2017_10_24_10_18_58_043.jpg,IMG2/left_2017_10_24_10_18_58_043.jpg,IMG2/right_2017_10_24_10_18_58_043.jpg,0,1,0,30.19023
IMG2/center_2017_10_24_10_18_58_110.jpg,IMG2/left_2017_10_24_10_18_58_110.jpg,IMG2/right_2017_10_24_10_18_58_110.jpg,0,1,0,30.19022
IMG2/center_2017_10_24_10_18_58_177.jpg,IMG2/left_2017_10_24_10_18_58_177.jpg,IMG2/right_2017_10_24_10_18_58_177.jpg,0,1,0,30.19021
IMG2/center_2017_10_24_10_18_58_244.jpg,IMG2/left_2017_10_24_10_18_58_244.jpg,IMG2/right_2017_10_24_10_18_58_244.jpg,0,1,0,30.19022
IMG2/center_2017_10_24_10_18_58_315.jpg,IMG2/left_2017_10_24_10_18_58_315.jpg,IMG2/right_2017_10_24_10_18_58_315.jpg,0,1,0,30.19105
IMG2/center_2017_10_24_10_18_58_386.jpg,IMG2/left_2017_10_24_10_18_58_386.jpg,IMG2/right_2017_10_24_10_18_58_386.jpg,0,1,0,30.19044
IMG2/center_2017_10_24_10_18_58_455.jpg,IMG2/left_2017_10_24_10_18_58_455.jpg,IMG2/right_2017_10_24_10_18_58_455.jpg,0,1,0,30.19038
IMG2/center_2017_10_24_10_18_58_526.jpg,IMG2/left_2017_10_24_10_18_58_526.jpg,IMG2/right_2017_10_24_10_18_58_526.jpg,0,1,0,30.191
IMG2/center_2017_10_24_10_18_58_593.jpg,IMG2/left_2017_10_24_10_18_58_593.jpg,IMG2/right_2017_10_24_10_18_58_593.jpg,0,1,0,30.19061
IMG2/center_2017_10_24_10_18_58_660.jpg,IMG2/left_2017_10_24_10_18_58_660.jpg,IMG2/right_2017_10_24_10_18_58_660.jpg,0,1,0,30.1905
IMG2/center_2017_10_24_10_18_58_730.jpg,IMG2/left_2017_10_24_10_18_58_730.jpg,IMG2/right_2017_10_24_10_18_58_730.jpg,0,1,0,30.19045
IMG2/center_2017_10_24_10_18_58_799.jpg,IMG2/left_2017_10_24_10_18_58_799.jpg,IMG2/right_2017_10_24_10_18_58_799.jpg,0,1,0,30.19048
IMG2/center_2017_10_24_10_18_58_867.jpg,IMG2/left_2017_10_24_10_18_58_867.jpg,IMG2/right_2017_10_24_10_18_58_867.jpg,0,1,0,30.19049
IMG2/center_2017_10_24_10_18_58_944.jpg,IMG2/left_2017_10_24_10_18_58_944.jpg,IMG2/right_2017_10_24_10_18_58_944.jpg,-0.05,1,0,30.18994
IMG2/center_2017_10_24_10_18_59_011.jpg,IMG2/left_2017_10_24_10_18_59_011.jpg,IMG2/right_2017_10_24_10_18_59_011.jpg,-0.2,1,0,30.17927
IMG2/center_2017_10_24_10_18_59_081.jpg,IMG2/left_2017_10_24_10_18_59_081.jpg,IMG2/right_2017_10_24_10_18_59_081.jpg,-0.4,1,0,30.15725
IMG2/center_2017_10_24_10_18_59_152.jpg,IMG2/left_2017_10_24_10_18_59_152.jpg,IMG2/right_2017_10_24_10_18_59_152.jpg,-0.4458838,1,0,30.15759
IMG2/center_2017_10_24_10_18_59_221.jpg,IMG2/left_2017_10_24_10_18_59_221.jpg,IMG2/right_2017_10_24_10_18_59_221.jpg,-0.2083588,1,0,30.19261
IMG2/center_2017_10_24_10_18_59_291.jpg,IMG2/left_2017_10_24_10_18_59_291.jpg,IMG2/right_2017_10_24_10_18_59_291.jpg,-0.02525979,1,0,30.18896
IMG2/center_2017_10_24_10_18_59_361.jpg,IMG2/left_2017_10_24_10_18_59_361.jpg,IMG2/right_2017_10_24_10_18_59_361.jpg,0,1,0,30.18887
IMG2/center_2017_10_24_10_18_59_437.jpg,IMG2/left_2017_10_24_10_18_59_437.jpg,IMG2/right_2017_10_24_10_18_59_437.jpg,0,1,0,30.18967
IMG2/center_2017_10_24_10_18_59_506.jpg,IMG2/left_2017_10_24_10_18_59_506.jpg,IMG2/right_2017_10_24_10_18_59_506.jpg,0,1,0,30.18991
IMG2/center_2017_10_24_10_18_59_576.jpg,IMG2/left_2017_10_24_10_18_59_576.jpg,IMG2/right_2017_10_24_10_18_59_576.jpg,0,1,0,30.18997
IMG2/center_2017_10_24_10_18_59_651.jpg,IMG2/left_2017_10_24_10_18_59_651.jpg,IMG2/right_2017_10_24_10_18_59_651.jpg,0,1,0,30.18997
IMG2/center_2017_10_24_10_18_59_725.jpg,IMG2/left_2017_10_24_10_18_59_725.jpg,IMG2/right_2017_10_24_10_18_59_725.jpg,0.15,1,0,30.18386
IMG2/center_2017_10_24_10_18_59_792.jpg,IMG2/left_2017_10_24_10_18_59_792.jpg,IMG2/right_2017_10_24_10_18_59_792.jpg,0.1740269,1,0,30.18334
IMG2/center_2017_10_24_10_18_59_861.jpg,IMG2/left_2017_10_24_10_18_59_861.jpg,IMG2/right_2017_10_24_10_18_59_861.jpg,0,1,0,30.18911
IMG2/center_2017_10_24_10_18_59_935.jpg,IMG2/left_2017_10_24_10_18_59_935.jpg,IMG2/right_2017_10_24_10_18_59_935.jpg,0,1,0,30.18996
IMG2/center_2017_10_24_10_19_00_004.jpg,IMG2/left_2017_10_24_10_19_00_004.jpg,IMG2/right_2017_10_24_10_19_00_004.jpg,0,1,0,30.19009
IMG2/center_2017_10_24_10_19_00_071.jpg,IMG2/left_2017_10_24_10_19_00_071.jpg,IMG2/right_2017_10_24_10_19_00_071.jpg,0,1,0,30.18946
IMG2/center_2017_10_24_10_19_00_139.jpg,IMG2/left_2017_10_24_10_19_00_139.jpg,IMG2/right_2017_10_24_10_19_00_139.jpg,0,1,0,30.19046
IMG2/center_2017_10_24_10_19_00_208.jpg,IMG2/left_2017_10_24_10_19_00_208.jpg,IMG2/right_2017_10_24_10_19_00_208.jpg,0,1,0,30.19029
IMG2/center_2017_10_24_10_19_00_279.jpg,IMG2/left_2017_10_24_10_19_00_279.jpg,IMG2/right_2017_10_24_10_19_00_279.jpg,0,1,0,30.19033
IMG2/center_2017_10_24_10_19_00_347.jpg,IMG2/left_2017_10_24_10_19_00_347.jpg,IMG2/right_2017_10_24_10_19_00_347.jpg,0,1,0,30.19031
IMG2/center_2017_10_24_10_19_00_423.jpg,IMG2/left_2017_10_24_10_19_00_423.jpg,IMG2/right_2017_10_24_10_19_00_423.jpg,0,1,0,30.19029
IMG2/center_2017_10_24_10_19_00_490.jpg,IMG2/left_2017_10_24_10_19_00_490.jpg,IMG2/right_2017_10_24_10_19_00_490.jpg,0,1,0,30.19036
IMG2/center_2017_10_24_10_19_00_565.jpg,IMG2/left_2017_10_24_10_19_00_565.jpg,IMG2/right_2017_10_24_10_19_00_565.jpg,0,1,0,30.19034
IMG2/center_2017_10_24_10_19_00_633.jpg,IMG2/left_2017_10_24_10_19_00_633.jpg,IMG2/right_2017_10_24_10_19_00_633.jpg,0,1,0,30.19033
IMG2/center_2017_10_24_10_19_00_712.jpg,IMG2/left_2017_10_24_10_19_00_712.jpg,IMG2/right_2017_10_24_10_19_00_712.jpg,0,1,0,30.19051
IMG2/center_2017_10_24_10_19_00_786.jpg,IMG2/left_2017_10_24_10_19_00_786.jpg,IMG2/right_2017_10_24_10_19_00_786.jpg,0,1,0,30.19047
IMG2/center_2017_10_24_10_19_00_864.jpg,IMG2/left_2017_10_24_10_19_00_864.jpg,IMG2/right_2017_10_24_10_19_00_864.jpg,0,1,0,30.19024
